CustomerID,Age,Gender,Marital_Status,Education,Employment_Type,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Income_Loan_Ratio,Loan_Status,Total_Income,Loan_Income_Ratio
2512,44,Female,Single,Not Graduate,Self-Employed,5570,2464,192.0,360,1.0,Urban,0.4184375,1,8034,0.02389843166542196
2513,35,Female,Married,Not Graduate,Salaried,8482,2223,398.0,180,1.0,Rural,0.2689698492462311,1,10705,0.0371788883699206
2514,58,Male,Single,Graduate,Self-Employed,10113,4482,412.0,240,1.0,Rural,0.354247572815534,1,14595,0.028228845495032545
2515,28,Female,Married,Graduate,Self-Employed,7099,1494,431.0,120,1.0,Rural,0.1993735498839907,0,8593,0.05015710462003957
2516,25,Male,Married,Graduate,Salaried,5150,852,98.0,360,1.0,Urban,0.6124489795918368,1,6002,0.016327890703098966
2517,46,Male,Married,Graduate,Self-Employed,13849,7400,326.0,120,1.0,Rural,0.6518098159509202,1,21249,0.015341898442279636
2518,38,Male,Married,Not Graduate,Salaried,10824,6806,320.0,180,1.0,Semiurban,0.5509375,0,17630,0.018150879183210438
2519,26,Female,Single,Not Graduate,Salaried,11394,451,63.0,300,0.0,Rural,1.88015873015873,1,11845,0.0053186998733642885
2520,57,Male,Single,Graduate,Salaried,5120,2324,347.0,360,1.0,Semiurban,0.2145244956772334,0,7444,0.04661472326706072
2521,33,Female,Single,Not Graduate,Salaried,4690,7396,64.0,180,1.0,Rural,1.8884375,1,12086,0.005295383087870263
2522,48,Male,Single,Not Graduate,Self-Employed,10289,7338,272.0,240,1.0,Rural,0.6228621908127209,1,17627,0.015430873092415046
2523,25,Female,Single,Not Graduate,Self-Employed,1891,1758,112.0,360,0.0,Urban,0.3258035714285714,0,3649,0.03069334064127158
2524,33,Female,Married,Graduate,Salaried,2575,4308,245.0,360,1.0,Rural,0.2809387755102041,0,6883,0.0355949440650879
2525,37,Female,Single,Not Graduate,Salaried,4150,3353,76.0,300,1.0,Rural,0.9872368421052632,1,7503,0.01012928162068506
2526,60,Male,Single,Graduate,Self-Employed,3884,4136,142.0,360,1.0,Urban,0.5647887323943662,0,8020,0.01770573566084788
2527,52,Male,Single,Graduate,Salaried,2309,5241,154.0,300,1.0,Semiurban,0.4902597402597403,1,7550,0.020397350993377483
2528,49,Female,Married,Not Graduate,Self-Employed,9547,7394,358.0,180,1.0,Rural,0.4732122905027933,1,16941,0.021132164571158726
2529,23,Female,Married,Not Graduate,Salaried,13001,6437,101.0,240,1.0,Rural,1.9245544554455445,1,19438,0.0051960078197345405
2530,60,Female,Single,Graduate,Self-Employed,7001,4695,368.0,240,1.0,Semiurban,0.3178260869565217,0,11696,0.03146374829001368
2531,54,Male,Married,Not Graduate,Self-Employed,13430,3338,230.0,360,0.0,Urban,0.7290434782608696,1,16768,0.013716603053435115
2532,60,Female,Single,Not Graduate,Self-Employed,8395,6120,106.0,360,1.0,Rural,1.369339622641509,0,14515,0.007302790217016879
2533,47,Male,Single,Graduate,Salaried,2659,2588,169.0,180,1.0,Urban,0.310473372781065,0,5247,0.03220888126548504
2534,33,Male,Married,Graduate,Salaried,9074,6126,357.0,300,1.0,Semiurban,0.4257703081232493,0,15200,0.023486842105263157
2535,53,Female,Married,Graduate,Salaried,3031,1782,412.0,240,1.0,Semiurban,0.1168203883495145,0,4813,0.08560149594847288
2536,26,Female,Single,Graduate,Salaried,6981,5947,92.0,300,1.0,Urban,1.4052173913043478,1,12928,0.007116336633663367
2537,44,Male,Single,Not Graduate,Salaried,9048,6594,184.0,180,0.0,Semiurban,0.850108695652174,0,15642,0.011763201636619359
2538,39,Male,Married,Not Graduate,Self-Employed,6476,3520,422.0,240,1.0,Semiurban,0.2368720379146919,0,9996,0.04221688675470188
2539,36,Female,Single,Graduate,Self-Employed,7195,1779,475.0,240,1.0,Rural,0.1889263157894737,1,8974,0.05293068865611767
2540,60,Male,Married,Graduate,Self-Employed,12374,3132,309.0,120,1.0,Urban,0.5018122977346279,1,15506,0.019927769895524312
2541,48,Male,Single,Graduate,Self-Employed,9945,3573,246.0,180,0.0,Rural,0.5495121951219513,0,13518,0.018197958277851752
2542,53,Male,Married,Not Graduate,Self-Employed,5048,3218,182.0,180,1.0,Urban,0.4541758241758242,1,8266,0.02201790466973143
2543,61,Male,Single,Graduate,Self-Employed,12877,3757,304.0,120,1.0,Rural,0.547171052631579,0,16634,0.01827582060839245
2544,33,Male,Single,Not Graduate,Self-Employed,7663,4016,272.0,300,1.0,Semiurban,0.4341635687732342,1,11679,0.023289665211062592
2545,63,Male,Married,Graduate,Salaried,8171,2837,385.0,120,1.0,Urban,0.2859220779220779,0,11008,0.03497456395348837
2546,45,Female,Single,Graduate,Self-Employed,6764,2381,90.0,180,0.0,Urban,1.0161111111111112,0,9145,0.009841443411700382
2547,62,Male,Single,Graduate,Salaried,2731,6000,272.0,300,0.0,Urban,0.1997940503432494,0,8731,0.03115336158515634
2548,56,Female,Married,Not Graduate,Self-Employed,3923,7034,304.0,240,0.0,Urban,0.3604276315789473,0,10957,0.027744820662590125
2549,47,Female,Single,Not Graduate,Self-Employed,13267,7309,51.0,120,1.0,Semiurban,4.034509803921568,1,20576,0.002478615863141524
2550,58,Female,Single,Not Graduate,Salaried,9571,6187,244.0,300,1.0,Semiurban,0.6458196721311475,1,15758,0.015484198502348013
2551,27,Female,Single,Graduate,Self-Employed,5761,4239,291.0,300,1.0,Semiurban,0.3436426116838488,0,10000,0.0291
2552,25,Male,Married,Not Graduate,Salaried,11265,3936,198.0,300,0.0,Rural,0.7677272727272727,1,15201,0.013025458851391355
2553,63,Female,Married,Not Graduate,Self-Employed,4408,4428,247.0,120,1.0,Semiurban,0.3577327935222672,1,8836,0.027953825260298777
2554,51,Male,Married,Graduate,Salaried,6212,5093,348.0,240,1.0,Rural,0.3248563218390805,1,11305,0.0307828394515701
2555,43,Male,Single,Graduate,Self-Employed,8255,7664,272.0,300,1.0,Rural,0.5414625850340136,1,15919,0.017086500408317107
2556,62,Male,Single,Not Graduate,Salaried,11317,1419,387.0,120,1.0,Semiurban,0.3290956072351421,1,12736,0.030386306532663318
2557,30,Female,Single,Not Graduate,Salaried,13690,4150,157.0,180,1.0,Semiurban,1.1363057324840764,0,17840,0.008800448430493274
2558,52,Female,Single,Not Graduate,Self-Employed,5383,1330,442.0,120,1.0,Semiurban,0.1518778280542986,0,6713,0.0658423953523015
2559,63,Female,Single,Not Graduate,Self-Employed,5015,2917,261.0,120,1.0,Rural,0.3039080459770115,1,7932,0.032904689863842665
2560,50,Female,Single,Graduate,Salaried,4903,1446,205.0,120,1.0,Urban,0.3097073170731707,0,6349,0.03228854937785478
2561,59,Female,Single,Graduate,Self-Employed,6098,1440,75.0,300,1.0,Semiurban,1.0050666666666668,1,7538,0.009949588750331653
2562,51,Male,Single,Graduate,Salaried,6508,3744,131.0,120,1.0,Rural,0.7825954198473283,1,10252,0.01277799453765119
2563,38,Male,Married,Not Graduate,Self-Employed,7722,2844,132.0,180,1.0,Rural,0.8004545454545454,0,10566,0.01249290176036343
2564,56,Male,Single,Not Graduate,Salaried,14372,6468,180.0,300,1.0,Semiurban,1.1577777777777778,0,20840,0.008637236084452975
2565,22,Male,Single,Graduate,Self-Employed,11650,5829,378.0,180,1.0,Rural,0.4624074074074074,1,17479,0.021625951141369643
2566,34,Female,Single,Graduate,Salaried,5509,5790,149.0,360,1.0,Semiurban,0.7583221476510067,1,11299,0.013187007699796442
2567,33,Female,Single,Not Graduate,Self-Employed,4235,4175,305.0,120,1.0,Rural,0.2757377049180328,0,8410,0.03626634958382877
2568,49,Male,Single,Not Graduate,Salaried,5991,7198,98.0,300,1.0,Urban,1.3458163265306122,1,13189,0.007430434452953219
2569,32,Female,Married,Graduate,Salaried,12866,5080,450.0,300,0.0,Rural,0.3988,0,17946,0.025075225677031094
2570,59,Female,Single,Graduate,Self-Employed,10093,7279,112.0,120,1.0,Semiurban,1.5510714285714289,1,17372,0.006447156343541331
2571,22,Male,Single,Graduate,Self-Employed,2474,6701,360.0,240,1.0,Urban,0.2548611111111111,0,9175,0.03923705722070845
2572,52,Male,Single,Not Graduate,Salaried,1723,864,456.0,240,1.0,Semiurban,0.0567324561403508,0,2587,0.17626594511016622
2573,33,Female,Single,Not Graduate,Salaried,6113,6860,339.0,180,1.0,Rural,0.3826843657817109,1,12973,0.02613119556000925
2574,47,Female,Single,Not Graduate,Salaried,8277,5683,154.0,120,0.0,Urban,0.9064935064935064,1,13960,0.011031518624641834
2575,61,Male,Single,Not Graduate,Salaried,9927,7817,154.0,120,1.0,Urban,1.1522077922077922,1,17744,0.008678990081154194
2576,37,Male,Single,Not Graduate,Self-Employed,13190,471,374.0,360,1.0,Rural,0.3652673796791444,1,13661,0.027377205182636703
2577,60,Male,Single,Not Graduate,Salaried,5711,6217,64.0,240,0.0,Urban,1.86375,0,11928,0.0053655264922870555
2578,51,Female,Single,Graduate,Salaried,12926,5672,224.0,240,1.0,Urban,0.8302678571428571,1,18598,0.012044305839337563
2579,54,Male,Single,Graduate,Salaried,1725,1502,308.0,120,1.0,Urban,0.1047727272727272,0,3227,0.09544468546637744
2580,44,Male,Married,Not Graduate,Self-Employed,11969,4684,260.0,180,1.0,Semiurban,0.6405,1,16653,0.0156128024980484
2581,55,Female,Married,Graduate,Salaried,9683,1410,461.0,120,1.0,Semiurban,0.2406290672451193,1,11093,0.041557739114757054
2582,26,Female,Married,Not Graduate,Self-Employed,5777,3770,308.0,180,0.0,Urban,0.3099675324675324,0,9547,0.03226144338535666
2583,39,Female,Married,Graduate,Self-Employed,2841,1905,151.0,240,1.0,Rural,0.3143046357615894,0,4746,0.03181626632954067
2584,50,Female,Single,Not Graduate,Self-Employed,5536,4659,309.0,360,1.0,Rural,0.3299352750809061,0,10195,0.030308974987739087
2585,27,Female,Married,Graduate,Self-Employed,9901,4001,393.0,300,1.0,Semiurban,0.3537404580152671,1,13902,0.028269313767803193
2586,30,Male,Married,Graduate,Self-Employed,5227,3504,208.0,240,0.0,Rural,0.4197596153846153,0,8731,0.0238231588592372
2587,61,Male,Single,Not Graduate,Self-Employed,5428,3483,94.0,180,1.0,Urban,0.9479787234042554,1,8911,0.010548759959600494
2588,52,Female,Married,Not Graduate,Self-Employed,14681,4562,272.0,120,1.0,Rural,0.3911178861788618,0,19243,0.01413501013355506
2589,54,Female,Married,Graduate,Salaried,4303,598,350.0,240,1.0,Semiurban,0.1400285714285714,0,4901,0.07141399714344011
2590,48,Female,Single,Graduate,Salaried,10801,5740,300.0,360,1.0,Semiurban,0.5513666666666667,1,16541,0.018136751103319027
2591,35,Female,Single,Not Graduate,Self-Employed,8058,991,380.0,180,1.0,Urban,0.2381315789473684,0,9049,0.04199359045198364
2592,50,Female,Single,Graduate,Salaried,11718,1932,214.0,120,0.0,Semiurban,0.6378504672897196,0,13650,0.015677655677655677
2593,57,Male,Married,Not Graduate,Salaried,1893,2784,242.0,300,1.0,Semiurban,0.1932644628099173,1,4677,0.05174257002351935
2594,49,Male,Married,Not Graduate,Self-Employed,8339,3041,58.0,180,1.0,Semiurban,1.9620689655172412,1,11380,0.005096660808435852
2595,42,Male,Single,Graduate,Salaried,10535,6391,450.0,120,1.0,Rural,0.3761333333333333,0,16926,0.026586316908897553
2596,24,Male,Single,Not Graduate,Self-Employed,11216,5700,423.0,300,1.0,Semiurban,0.3999054373522459,1,16916,0.025005911563017263
2597,40,Female,Married,Graduate,Salaried,10295,7287,114.0,120,1.0,Rural,1.542280701754386,1,17582,0.006483903992719827
2598,52,Male,Single,Graduate,Self-Employed,2081,66,436.0,300,1.0,Semiurban,0.049243119266055,1,2147,0.20307405682347462
2599,56,Female,Single,Not Graduate,Self-Employed,11631,6716,331.0,300,1.0,Semiurban,0.5542900302114804,1,18347,0.01804109663705238
2600,24,Female,Single,Graduate,Salaried,1632,3398,230.0,300,1.0,Rural,0.218695652173913,0,5030,0.04572564612326044
2601,47,Female,Single,Not Graduate,Salaried,4338,2750,464.0,120,0.0,Rural,0.1527586206896551,0,7088,0.0654627539503386
2602,37,Male,Married,Not Graduate,Self-Employed,4885,469,331.0,300,1.0,Urban,0.1617522658610272,0,5354,0.061822936122525214
2603,32,Female,Single,Not Graduate,Self-Employed,5270,6636,328.0,180,1.0,Urban,0.3629878048780487,0,11906,0.027549134889971443
2604,42,Male,Single,Graduate,Self-Employed,3768,1724,79.0,360,1.0,Rural,0.6951898734177215,1,5492,0.014384559359067736
2605,37,Male,Single,Not Graduate,Salaried,2475,6806,315.0,360,0.0,Semiurban,0.2946349206349206,0,9281,0.03394030815644866
2606,30,Female,Married,Graduate,Salaried,9105,6429,377.0,300,0.0,Urban,0.4120424403183024,0,15534,0.024269344663319172
2607,21,Female,Single,Not Graduate,Salaried,8713,3985,266.0,360,0.0,Rural,0.4773684210526315,0,12698,0.020948180815876516
2608,42,Female,Single,Not Graduate,Salaried,11505,1631,369.0,360,1.0,Rural,0.3559891598915989,0,13136,0.02809074299634592
2609,46,Male,Single,Not Graduate,Self-Employed,12955,6455,455.0,300,1.0,Semiurban,0.4265934065934066,0,19410,0.02344152498712004
2610,38,Female,Single,Graduate,Self-Employed,11235,6452,448.0,300,1.0,Rural,0.3947991071428571,1,17687,0.025329337931814327
2611,34,Male,Single,Graduate,Self-Employed,4335,774,428.0,180,1.0,Urban,0.1193691588785046,0,5109,0.08377373262869446
2612,49,Female,Single,Not Graduate,Self-Employed,4238,7264,154.0,240,1.0,Semiurban,0.7468831168831169,1,11502,0.013388975830290384
2613,32,Female,Married,Not Graduate,Salaried,11049,3012,233.0,120,0.0,Rural,0.6034763948497854,0,14061,0.016570656425574284
2614,56,Male,Married,Graduate,Self-Employed,5634,5232,379.0,300,1.0,Rural,0.2867018469656992,1,10866,0.03487944045646972
2615,55,Male,Single,Graduate,Self-Employed,11008,6107,197.0,300,1.0,Semiurban,0.8687817258883249,1,17115,0.011510371019573473
2616,32,Male,Married,Graduate,Salaried,8333,7804,154.0,360,1.0,Semiurban,1.0478571428571428,1,16137,0.00954328561690525
2617,27,Male,Married,Not Graduate,Salaried,9853,2503,96.0,180,1.0,Semiurban,1.2870833333333334,1,12356,0.007769504694075753
2618,49,Male,Single,Graduate,Self-Employed,3409,1486,136.0,360,1.0,Urban,0.3599264705882353,1,4895,0.027783452502553627
2619,31,Male,Married,Not Graduate,Salaried,10819,4019,358.0,300,1.0,Urban,0.4144692737430168,1,14838,0.024127240868041515
2620,53,Female,Married,Graduate,Self-Employed,13562,4227,486.0,300,1.0,Rural,0.3660288065843621,1,17789,0.027320254089605936
2621,26,Female,Married,Not Graduate,Salaried,11350,929,178.0,360,1.0,Rural,0.6898314606741573,1,12279,0.014496294486521703
2622,35,Female,Married,Not Graduate,Salaried,12817,3012,307.0,300,0.0,Semiurban,0.5156026058631922,0,15829,0.01939478172973656
2623,52,Female,Married,Not Graduate,Self-Employed,3463,5024,272.0,240,1.0,Rural,0.233801652892562,1,8487,0.03204901614233534
2624,31,Male,Married,Graduate,Salaried,6653,6264,196.0,120,1.0,Rural,0.659030612244898,0,12917,0.015173801966400866
2625,43,Female,Married,Graduate,Self-Employed,11981,5316,495.0,120,1.0,Semiurban,0.3494343434343434,1,17297,0.02861767936636411
2626,46,Female,Married,Graduate,Salaried,2466,7973,121.0,120,1.0,Urban,0.8627272727272727,0,10439,0.011591148577449948
2627,54,Male,Single,Not Graduate,Salaried,2389,1505,189.0,240,1.0,Urban,0.206031746031746,1,3894,0.0485362095531587
2628,54,Male,Single,Not Graduate,Salaried,4561,4729,459.0,300,0.0,Urban,0.20239651416122,0,9290,0.04940796555435953
2629,49,Male,Married,Graduate,Salaried,7961,7961,76.0,360,0.0,Rural,2.095,0,15922,0.00477326968973747
2630,24,Female,Married,Not Graduate,Salaried,7666,2944,78.0,180,1.0,Semiurban,1.3602564102564103,1,10610,0.007351555136663525
2631,37,Male,Single,Not Graduate,Self-Employed,13321,2819,320.0,300,1.0,Urban,0.504375,1,16140,0.01982651796778191
2632,55,Female,Married,Not Graduate,Salaried,8467,5158,223.0,240,1.0,Rural,0.6109865470852018,1,13625,0.01636697247706422
2633,33,Male,Married,Graduate,Self-Employed,12881,6709,302.0,240,1.0,Semiurban,0.6486754966887417,1,19590,0.015416028586013273
2634,61,Female,Single,Not Graduate,Salaried,12440,6655,434.0,120,1.0,Urban,0.4399769585253456,0,19095,0.022728462948415816
2635,59,Female,Single,Graduate,Self-Employed,11358,7641,109.0,300,1.0,Urban,1.74302752293578,1,18999,0.005737144060213696
2636,35,Female,Single,Graduate,Salaried,12758,1184,156.0,120,1.0,Semiurban,0.8937179487179487,1,13942,0.011189212451585138
2637,49,Female,Married,Graduate,Self-Employed,9601,288,269.0,180,1.0,Rural,0.3676208178438662,0,9889,0.027201941551218526
2638,49,Female,Married,Graduate,Self-Employed,8879,6343,490.0,120,1.0,Rural,0.3106530612244897,0,15222,0.03219025095256865
2639,31,Male,Single,Graduate,Salaried,11133,1811,308.0,180,1.0,Urban,0.4202597402597403,0,12944,0.02379480840543881
2640,52,Female,Single,Not Graduate,Salaried,8780,527,420.0,240,1.0,Semiurban,0.2215952380952381,0,9307,0.045127323519931234
2641,22,Male,Married,Graduate,Salaried,2567,916,195.0,120,0.0,Rural,0.1786153846153846,0,3483,0.05598621877691645
2642,34,Male,Single,Graduate,Self-Employed,5723,1708,101.0,120,1.0,Semiurban,0.7357425742574257,1,7431,0.013591710402368456
2643,40,Male,Married,Graduate,Self-Employed,12615,3574,109.0,360,0.0,Semiurban,1.4852293577981652,0,16189,0.006732966829328556
2644,42,Male,Married,Not Graduate,Salaried,13945,3319,272.0,240,0.0,Urban,2.08,1,17264,0.015755329008341055
2645,31,Female,Single,Not Graduate,Salaried,13548,1406,145.0,360,0.0,Semiurban,1.0313103448275862,1,14954,0.009696402300387857
2646,47,Female,Single,Not Graduate,Self-Employed,10518,1241,138.0,180,1.0,Semiurban,0.8521014492753624,1,11759,0.011735691810528106
2647,23,Female,Married,Not Graduate,Self-Employed,6107,5206,365.0,180,1.0,Semiurban,0.309945205479452,1,11313,0.03226376734729957
2648,37,Male,Single,Graduate,Salaried,5485,7249,459.0,240,1.0,Rural,0.2774291938997821,0,12734,0.0360452332338621
2649,64,Female,Single,Graduate,Self-Employed,11784,3133,280.0,180,1.0,Urban,0.53275,1,14917,0.018770530267480056
2650,48,Female,Single,Not Graduate,Salaried,4679,798,324.0,240,1.0,Urban,0.1690432098765432,0,5477,0.05915647252145335
2651,49,Male,Single,Not Graduate,Salaried,6038,1523,295.0,180,1.0,Semiurban,0.2563050847457627,1,7561,0.03901600317418331
2652,41,Male,Married,Not Graduate,Salaried,13593,7209,160.0,300,1.0,Semiurban,1.300125,1,20802,0.007691568118450149
2653,36,Female,Married,Not Graduate,Self-Employed,3862,4107,283.0,120,1.0,Rural,0.2815901060070671,1,7969,0.03551261136905509
2654,57,Male,Married,Graduate,Self-Employed,3724,4928,327.0,300,1.0,Urban,0.2645871559633027,1,8652,0.037794729542302355
2655,40,Male,Married,Not Graduate,Self-Employed,7871,7913,272.0,240,1.0,Rural,0.3387124463519313,0,15784,0.017232640648758235
2656,26,Female,Single,Not Graduate,Self-Employed,3226,2888,215.0,240,1.0,Urban,0.2843720930232558,0,6114,0.03516519463526333
2657,39,Male,Single,Not Graduate,Salaried,11698,2690,177.0,300,1.0,Rural,0.8128813559322033,1,14388,0.012301918265221017
2658,25,Female,Married,Not Graduate,Self-Employed,7291,4091,286.0,120,1.0,Semiurban,0.3979720279720279,0,11382,0.02512739413108417
2659,23,Male,Married,Not Graduate,Salaried,9573,7282,340.0,120,1.0,Rural,0.495735294117647,1,16855,0.020172055769801245
2660,21,Male,Single,Not Graduate,Salaried,9958,1241,156.0,360,1.0,Semiurban,0.7178846153846153,0,11199,0.013929815162068041
2661,58,Male,Married,Not Graduate,Salaried,8513,5768,177.0,180,1.0,Urban,0.8068361581920904,1,14281,0.012394090049716406
2662,35,Male,Married,Graduate,Self-Employed,2337,6249,244.0,360,1.0,Urban,0.3518852459016393,0,8586,0.02841835546238062
2663,54,Male,Single,Graduate,Salaried,6084,690,388.0,120,1.0,Semiurban,0.1745876288659794,1,6774,0.05727782698553292
2664,55,Male,Single,Graduate,Salaried,14489,527,443.0,300,1.0,Urban,0.338961625282167,1,15016,0.029501864677677143
2665,45,Male,Single,Graduate,Self-Employed,2186,1495,192.0,180,0.0,Rural,0.19171875,0,3681,0.05215973920130399
2666,44,Male,Single,Graduate,Salaried,13053,3825,444.0,300,1.0,Semiurban,0.3801351351351351,0,16878,0.02630643441166015
2667,32,Female,Married,Graduate,Self-Employed,14783,2893,272.0,360,1.0,Urban,1.10475,1,17676,0.015388096854491967
2668,38,Male,Single,Not Graduate,Self-Employed,1856,892,139.0,240,1.0,Rural,0.1976978417266187,1,2748,0.05058224163027657
2669,35,Female,Married,Not Graduate,Self-Employed,13507,386,272.0,300,1.0,Rural,0.4631,1,13893,0.019578204851363995
2670,64,Male,Single,Graduate,Salaried,10563,1249,329.0,360,1.0,Urban,0.3590273556231003,0,11812,0.0278530308161192
2671,36,Male,Married,Not Graduate,Self-Employed,11665,2528,382.0,360,1.0,Urban,0.371544502617801,1,14193,0.02691467624885507
2672,47,Male,Married,Graduate,Self-Employed,6147,5873,273.0,360,1.0,Rural,0.4402930402930403,0,12020,0.02271214642262895
2673,28,Male,Married,Not Graduate,Self-Employed,11502,4503,150.0,240,1.0,Semiurban,1.067,1,16005,0.00937207122774133
2674,45,Female,Single,Not Graduate,Self-Employed,5918,3528,181.0,240,1.0,Urban,0.5218784530386741,1,9446,0.01916154986237561
2675,37,Male,Single,Not Graduate,Salaried,12333,5772,62.0,240,1.0,Urban,2.9201612903225804,1,18105,0.003424468378900856
2676,49,Male,Married,Not Graduate,Self-Employed,11920,897,490.0,180,1.0,Semiurban,0.2615714285714285,0,12817,0.03823047515019115
2677,28,Female,Single,Not Graduate,Salaried,8142,710,147.0,240,1.0,Semiurban,0.6021768707482993,1,8852,0.016606416629010395
2678,35,Female,Married,Not Graduate,Self-Employed,4891,3695,169.0,240,1.0,Urban,0.5080473372781065,0,8586,0.01968320521779641
2679,47,Male,Married,Graduate,Salaried,13870,2686,342.0,240,0.0,Semiurban,0.4840935672514619,0,16556,0.020657163566078763
2680,27,Female,Single,Graduate,Self-Employed,12042,7188,353.0,300,1.0,Rural,0.5447592067988668,1,19230,0.018356734269370775
2681,23,Female,Married,Not Graduate,Salaried,5857,5778,248.0,240,1.0,Rural,0.4691532258064516,0,11635,0.0213149978513107
2682,49,Female,Single,Graduate,Self-Employed,6379,7768,50.0,180,0.0,Rural,2.8294,1,14147,0.0035343182300134304
2683,64,Male,Married,Not Graduate,Salaried,6819,6958,109.0,360,1.0,Urban,1.2639449541284404,1,13777,0.007911736952892502
2684,44,Female,Single,Graduate,Salaried,14701,5013,299.0,300,1.0,Semiurban,0.6593311036789298,0,19714,0.015166886476615604
2685,23,Male,Married,Not Graduate,Salaried,4239,6346,189.0,120,1.0,Rural,0.56005291005291,1,10585,0.017855455833726972
2686,40,Female,Married,Graduate,Self-Employed,14731,4512,198.0,240,1.0,Semiurban,0.9718686868686868,1,19243,0.010289455906043757
2687,35,Male,Single,Not Graduate,Salaried,12422,415,444.0,360,1.0,Rural,0.2891216216216216,1,12837,0.03458752044870297
2688,45,Female,Married,Graduate,Salaried,11010,1471,93.0,360,0.0,Semiurban,1.3420430107526882,0,12481,0.007451326015543627
2689,50,Female,Married,Not Graduate,Salaried,11227,5631,420.0,300,1.0,Rural,0.4013809523809524,1,16858,0.02491398742436825
2690,34,Male,Single,Graduate,Salaried,6284,4180,235.0,120,1.0,Rural,0.4452765957446808,1,10464,0.02245795107033639
2691,27,Female,Married,Not Graduate,Self-Employed,12135,4262,157.0,180,1.0,Rural,1.0443949044585987,0,16397,0.009574922241873514
2692,37,Male,Single,Not Graduate,Salaried,11464,2431,93.0,360,1.0,Rural,1.4940860215053764,1,13895,0.006693055055775459
2693,64,Female,Married,Not Graduate,Salaried,12901,2515,127.0,360,1.0,Rural,1.2138582677165357,1,15416,0.0082381940840685
2694,40,Female,Single,Graduate,Salaried,14626,1095,275.0,360,1.0,Rural,0.5716727272727272,0,15721,0.017492525920742956
2695,56,Male,Married,Graduate,Self-Employed,2377,809,211.0,360,1.0,Rural,0.1509952606635071,0,3186,0.06622724419334589
2696,29,Female,Married,Graduate,Salaried,4370,3044,330.0,300,1.0,Rural,0.2246666666666666,0,7414,0.04451038575667656
2697,58,Male,Married,Not Graduate,Salaried,12892,5640,302.0,120,1.0,Rural,0.6136423841059603,1,18532,0.01629613641269156
2698,42,Male,Single,Graduate,Salaried,13836,5912,181.0,360,1.0,Semiurban,1.091049723756906,1,19748,0.009165485112416447
2699,22,Female,Single,Not Graduate,Salaried,13439,6616,497.0,180,1.0,Semiurban,0.4035211267605634,1,20055,0.024781849912739965
2700,44,Male,Single,Graduate,Self-Employed,12528,992,421.0,180,1.0,Urban,0.3211401425178147,0,13520,0.03113905325443787
2701,28,Female,Single,Graduate,Salaried,1792,1281,424.0,240,1.0,Rural,0.0724764150943396,1,3073,0.13797591929710382
2702,31,Male,Married,Graduate,Salaried,11343,4370,272.0,360,1.0,Semiurban,0.8141450777202073,0,15713,0.017310507223318273
2703,33,Male,Married,Graduate,Self-Employed,14323,1773,315.0,360,1.0,Semiurban,0.510984126984127,1,16096,0.019570079522862823
2704,37,Male,Single,Not Graduate,Self-Employed,14098,7187,158.0,360,1.0,Semiurban,1.3471518987341773,1,21285,0.007423067888184167
2705,28,Male,Single,Graduate,Self-Employed,10228,3561,243.0,360,1.0,Semiurban,0.5674485596707819,1,13789,0.017622742765972876
2706,41,Male,Single,Graduate,Salaried,4186,3816,84.0,360,1.0,Semiurban,0.9526190476190476,1,8002,0.010497375656085979
2707,38,Female,Married,Not Graduate,Self-Employed,1733,6633,439.0,180,1.0,Semiurban,0.1905694760820045,1,8366,0.05247430074109491
2708,50,Female,Single,Not Graduate,Salaried,12344,1756,324.0,120,1.0,Urban,0.4351851851851852,0,14100,0.02297872340425532
2709,38,Female,Single,Graduate,Self-Employed,3874,2373,236.0,120,0.0,Semiurban,0.2647033898305084,0,6247,0.03777813350408196
2710,51,Female,Married,Graduate,Salaried,3772,2576,272.0,240,1.0,Urban,0.1306172839506172,1,6348,0.0428481411468179
2711,58,Female,Married,Not Graduate,Self-Employed,2466,891,292.0,180,1.0,Urban,0.1149657534246575,1,3357,0.08698242478403337
2712,52,Female,Single,Not Graduate,Salaried,2389,4184,313.0,360,0.0,Rural,0.21,0,6573,0.047619047619047616
2713,31,Male,Married,Not Graduate,Self-Employed,5363,6629,59.0,120,0.0,Rural,2.032542372881356,0,11992,0.004919946631087391
2714,45,Male,Single,Graduate,Salaried,7654,707,215.0,300,1.0,Rural,0.3888837209302325,1,8361,0.02571462743690946
2715,53,Female,Married,Graduate,Salaried,4900,2397,272.0,300,1.0,Semiurban,0.9355128205128204,1,7297,0.0372755927093326
2716,58,Female,Single,Graduate,Salaried,9726,7251,320.0,300,1.0,Rural,0.53053125,1,16977,0.018849031041997998
2717,61,Male,Single,Not Graduate,Salaried,6042,4482,136.0,360,0.0,Semiurban,0.7738235294117647,0,10524,0.012922843025465602
2718,28,Male,Single,Not Graduate,Salaried,5023,2134,72.0,360,1.0,Semiurban,0.9940277777777776,0,7157,0.010060081039541707
2719,31,Male,Single,Not Graduate,Salaried,3263,2354,259.0,240,1.0,Rural,0.2168725868725868,0,5617,0.04611002314402706
2720,42,Female,Married,Graduate,Salaried,4791,5969,95.0,240,1.0,Rural,1.1326315789473684,1,10760,0.008828996282527882
